Acres_Burned,Cal_Fire_Incident,Latitude,Longitude,Unique_ID,Month,Year
36.0,True,38.68403,-122.26015,ef4185e8-9b3a-421f-9fae-a0b954b0b3c0,8,2016
35.0,True,33.22558,-117.14547,4f623d67-d74b-4e8f-92f4-ed728970e20e,8,2016
35.0,True,40.61213,-122.47091,93995926-26b0-4158-9f93-fec263f40b47,8,2016
35.0,True,0.0,0.0,fe371090-80be-43fe-9d40-761fe436de7e,7,2016
35.0,True,37.96311,-120.67335,eb9d05b5-7578-44bf-9eb1-3ddba425ff20,7,2016
33.0,True,38.22017,-120.8678,2225d427-97d7-4d71-a83a-814f38a1c947,6,2016
32.0,True,41.6314,-122.7933,ed16bf52-f886-4384-b841-2e755234aa29,9,2016
32.0,True,37.81434,-120.69521,f4026428-ad5a-42c7-b68e-959554a31343,7,2016
32.0,True,38.3131,-121.06452,c5d590f0-97fe-4ac3-987d-ebceed6dbfc2,6,2016
30.0,True,39.8851,-121.6998,69e1a36d-21ab-4feb-b31c-dbfac4bf62d1,9,2016
30.0,True,36.58972,-118.15589,6f07d935-7d64-4be8-8e96-d34384686bf8,7,2016
30.0,True,36.80296,-121.40304,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd,6,2016
30.0,True,39.624017,-121.595093,6227f4ad-3e40-4f3b-b210-3e55483e1e84,5,2016
30.0,True,37.2171,-121.08036,7106ba43-100b-41f9-acbf-9fb9e9ab9ef7,4,2016
28.0,True,33.254355,-117.158475,6f600260-2bdb-4f53-9d1a-eab8afb3a11a,11,2016
28.0,True,33.00056,-116.9571,0b655a9d-94b3-4095-acfd-d40ac8347318,7,2016
26.0,True,38.2581,-120.8657,38fe21ed-2019-4be9-abdf-bf46ac5f59e3,8,2016
26.0,True,41.96191,-122.59328,be2805af-a801-4ca9-b9e7-14f3b896097e,7,2016
25.0,True,37.11831,-121.69784,e935ecb3-5eba-43f8-ae02-624b3d5bc03a,9,2016
25.0,True,37.06531,-121.68577,b82b0e22-4155-43dd-ac33-1da015b6d3d2,8,2016
25.0,False,0.0,0.0,d15f161e-b69d-4e4e-9e8c-da869ebc805f,8,2016
25.0,True,0.0,0.0,bff80dce-32ca-4aa1-a542-f1ee5b9affc1,7,2016
25.0,True,38.64107,-120.6955,f2b5faf1-9ff0-48b7-8151-25880262bec1,6,2016
25.0,True,35.8378273,-121.0381507,afaa2efe-d946-4ff9-93c2-459aad31b908,5,2016
24.0,True,40.61388,-122.46777,20e4887c-b772-460d-98be-d60f39171aeb,6,2016
23.0,True,40.4572,-124.05804,bc2fd9c2-da5c-4cd7-bbec-9daf2143a196,8,2016
23.0,True,41.71847,-122.36924,5d276af0-17d5-47d5-8f0e-86756d91b5c6,7,2016
21.0,True,40.9878,-123.77832,861bfbd3-ce1c-46bd-a32b-2848b7399119,8,2016
20.0,False,34.25858,-117.4415,383c3df6-a1eb-40fd-b798-41481dff679a,9,2016
20.0,True,39.1408865,-122.9148951,1780f987-76f9-4a82-81bd-6cb914758eec,8,2016
20.0,True,0.0,0.0,5ae9ec04-a2f4-4e18-8f6b-99c939eed64d,5,2016
19.0,True,0.0,0.0,fa8a5b87-9f71-4b68-bd14-b751844d5676,8,2016
15.0,True,33.11645,-116.58542,7ebdcc3e-f402-4ab7-88d4-82d99d59b019,7,2016
11.0,True,0.0,0.0,d35cfa9a-0087-4b24-ad22-6a738e633771,7,2016
11.0,True,0.0,0.0,0e493de0-b544-4b10-a229-ea9da56bf621,5,2016
10.0,False,36.217,-118.551,2458cd6c-82d6-43ef-b509-706e3af69451,10,2016
0.0,False,38.57554,-120.00606,5823867d-c458-4673-858f-0ded99b6121f,8,2016
0.0,False,0.0,0.0,bb4feaa5-4afc-47fb-82b3-c3aed84c3c31,7,2016
0.0,False,35.01382,-119.58206,5c86c26b-e6c0-4e47-90b7-bc5da3885ebe,6,2016
0.0,False,0.0,0.0,d0ffe734-daf1-4446-af7d-4f8fde2802b7,6,2016
0.0,False,35.84883,-118.08591,6afa1ccf-e1b6-492b-bcaa-9189cd3487aa,6,2016
0.0,False,34.6888731,-118.7892593,2c77fa07-73e6-45fe-a527-5bd526bdef41,4,2016
281893.0,True,34.41521,-119.09124,d28bc34e-73a8-454d-9e55-dea7bdd40bee,12,2017
281893.0,True,34.41521,-119.09124,d28bc34e-73a8-454d-9e55-dea7bdd40bee,12,2017
83733.0,False,40.07045,-120.14013,f7b03fae-de58-4674-9f4f-d3e9d2762d84,7,2017
83120.0,False,0.0,0.0,8caf9d17-d9c3-42e4-a622-30799080c4b9,7,2017
81826.0,True,37.61757,-120.21321,9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,7,2017
78698.0,False,41.841,-123.474,490ae25d-c3d8-4a90-9e75-0ad85e0f629f,8,2017
56556.0,True,38.4041,-122.5209,be79d28c-767d-4a0d-b168-e86a5842004f,10,2017
56556.0,True,38.4041,-122.5209,be79d28c-767d-4a0d-b168-e86a5842004f,10,2017
51624.0,True,38.39206,-122.24367,676946dc-1b38-4a09-9bbe-9ce638cfed52,10,2017
51624.0,True,38.39206,-122.24367,676946dc-1b38-4a09-9bbe-9ce638cfed52,10,2017
48889.0,True,35.93273,-120.20014,6ee351a7-9382-48bc-a161-b417f7560ff9,7,2017
39715.0,False,42.039,-123.218,d43c681d-b57e-47e6-a6ad-e3ed08de9ff7,8,2017
36807.0,True,38.60895,-122.62879,82c2aafa-ef04-49f0-a172-0dfa8a15582e,10,2017
36807.0,True,38.60895,-122.62879,82c2aafa-ef04-49f0-a172-0dfa8a15582e,10,2017
36556.0,False,36.15356,-118.74103,c8ebf0c1-e560-4e22-a946-129af8699dfb,8,2017
36523.0,True,39.24873,-123.16635,c229ea5c-2ebd-4f80-892e-fc5da8a1eeea,10,2017
28687.0,True,35.0179,-120.3223,5a43b164-04d0-46ea-992e-ea5aa283305f,7,2017
27276.0,False,41.59,-123.501,51bf0e2a-7f1f-4fe1-aeaa-70510ad42d0e,7,2017
21846.0,False,40.76025,-123.10003,220a986e-6d2c-4893-9473-232d1e1abf0c,8,2017
18900.0,False,36.27138,-118.48555,f2e55878-e387-412b-a067-dadc649bed43,9,2017
18618.0,False,40.69573,-119.93499,49757269-445f-4525-8698-858d8e0a5398,8,2017
18430.0,False,34.55096,-119.9494,dfd1e0d9-42b5-436a-aa83-ffcbbb7a6145,7,2017
17357.0,True,38.76549,-122.90939,0de36981-b31f-45c7-befd-1596f982e7db,10,2017
16031.0,False,0.0,0.0,0624b038-7a97-4294-a7b5-074e3dfa4fb7,6,2017
15619.0,False,34.31283,-118.35863,a245b55b-3eb7-49dd-9a5e-909d53854055,12,2017
13417.0,False,40.2275,-123.03583,7cc06465-bf2a-4df2-a68d-5f330e1cea42,9,2017
12407.0,False,37.44663,-119.64622,9989e07d-5125-472d-9601-0d7158b13073,8,2017
10343.0,True,36.12089,-120.37116,65062933-27cf-48d7-8e4c-9a7ac78e65ff,5,2017
9989.0,True,39.32198,-121.4021,608ed849-d1ec-4b0d-a477-d1b8e9c7e6dd,10,2017
9217.0,True,33.87041,-117.70975,969c721c-5f27-41d4-9a94-ffa12e351204,10,2017
8925.0,False,38.655,-119.55425,71ea2924-bc37-44f4-b454-47eff22e426c,8,2017
8417.0,True,39.62496,-121.52966,adf929a5-d508-4f69-8845-8fa1df8d4f95,10,2017
8094.0,False,37.644,-119.618,2995e2b3-f18d-44ec-952f-9f148b8354d9,8,2017
7697.0,False,41.466,-120.321,3e005fd9-11a4-4145-a71f-8a4cf9a1341a,8,2017
7194.0,False,34.22957,-118.2674,c2bf9820-7e90-43c4-bd3d-1b26ef7ada51,9,2017
7000.0,False,37.538,-119.598,b02ec4f1-ac5c-4b22-b7fa-5834af16d807,8,2017
6309.0,True,33.530045,-116.594422,ca0c9a5f-7a1a-4903-b790-6eb3e85e7e64,6,2017
6151.0,True,39.39455,-121.40613,4ca0e06c-4e6e-4e00-a4a4-6813e3200bd5,10,2017
6049.0,True,34.45283,-118.58188,1e11fa40-e850-45d2-b65e-05aadc9f02f1,12,2017
6042.0,False,40.43962,-120.22215,b77ff66d-d8ee-49c9-bd0f-92a4350a095a,8,2017
6033.0,True,39.45352,-121.41222,8816f0da-0818-499a-9ff6-ba4fd56ca7c8,7,2017
5738.0,True,36.07228,-120.26561,0cacf259-1ba3-4e8c-a938-feaab2655c4b,4,2017
5247.0,False,38.329,-119.782,68328f20-5aed-404d-8c29-81b4b69e8439,7,2017
4736.0,False,40.17598,-123.36882,9eb07177-e62a-4f5a-adeb-e95508e31959,8,2017
4310.0,False,39.9034,-120.9761,a95302d3-8574-4900-9d2a-daa33c55b70e,7,2017
4100.0,True,33.3237,-117.163,fc4fcd00-8eee-43e5-b77f-bbd0c1669744,12,2017
4016.0,True,39.57701,-121.30209,7c9253af-4c43-41bb-b1de-44af15e0d83e,8,2017
3874.0,True,33.97471,-117.09984,cfa04438-152b-4f4b-a712-4343af8c7fcf,9,2017
3142.0,False,41.853,-123.676,687e2987-2306-477b-bbaf-0d5465eb1e7c,8,2017
2940.0,True,35.77896,-118.89627,1652d79a-f4fc-4151-a0d1-1b7366730f47,7,2017
2662.0,True,33.8668,-117.68598,0176a674-c102-4854-92af-7d09aa3e1430,9,2017
2575.0,False,39.75312,-120.75485,47988f74-d4bd-4ddd-814e-22ebc2ca5ccf,9,2017
2312.0,False,36.05187,-120.05404,2f2a4afd-06f1-4b57-b3f2-db8e3d9ac05c,8,2017
2295.0,False,36.257,-118.296,345f6faa-9946-418e-8a60-d5cb9efb3af4,8,2017
2289.0,True,36.0226,-118.94252,eff9d678-293f-43aa-96af-c5cf3203b31f,7,2017
2269.0,True,38.49521,-122.0251,a7509e35-3083-4306-bcce-ebf6d101b62a,7,2017
2207.0,True,39.01387,-122.64543,0f32c2db-7d28-4cf6-85b8-44b53899c8eb,10,2017
2056.0,True,32.65597,-116.80527,c4d0a25f-02f6-4877-a944-8f5d50bf2335,5,2017
1868.0,True,0.0,0.0,9a5c9879-2e18-41a4-88d6-2360203dae79,10,2017
1816.0,True,35.86949,-120.57894,a21faf4f-3628-4e24-ac64-8471d9d12560,7,2017
1816.0,True,35.86949,-120.57894,a21faf4f-3628-4e24-ac64-8471d9d12560,7,2017
1800.0,True,36.96655,-120.89261,63a81990-8521-409d-9c22-92d1c33e0353,5,2017
1749.0,False,38.12,-119.941,7f33fd28-9a93-438b-84ca-0e57e7c441f4,9,2017
1660.0,True,38.14242,-122.47301,fe6e94d7-7b47-4992-9a52-787e1fad8171,10,2017
1649.0,True,35.95911,-120.55579,f44aec62-5d1d-422f-9ff9-dbef80e4e27f,7,2017
1626.0,True,35.59904,-119.08312,ea019efb-52d2-4f08-8d04-20b680e2361b,7,2017
1598.0,True,35.4025,-120.4992,81b37451-57b5-4050-a54d-e9750f84a567,6,2017
1538.0,True,36.269125,-120.620791,e3e75be1-8dea-4022-975b-34a0f25b57c0,7,2017
1522.0,False,35.53456,-118.66733,1b01181e-fbcb-4dc4-86ec-cfddc864cc34,6,2017
1503.0,False,34.2976,-116.826,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,6,2017
1431.0,True,37.0825,-119.8011,d11a4f65-9523-40d8-989a-6603705e9638,6,2017
1350.0,False,35.543,-118.654,0f4499f5-846c-4791-994e-81df04fe691a,7,2017
1350.0,True,34.00566,-117.30693,c254df3f-a241-4983-a880-e12944a9f7b2,4,2017
1319.0,False,35.76,-118.406,340e471a-a37e-47dd-90da-6c9f35b7eb3b,9,2017
1286.0,True,38.5181,-121.104,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,7,2017
1200.0,True,35.38298,-118.80123,4ac3161f-79e7-494f-88e4-72a69ef1d96b,6,2017
1088.0,False,33.402411,-117.402445,081c7307-b328-4b64-869a-dce8718bab11,10,2017
1083.0,True,34.94373,-119.44751,27759042-9df3-4d57-951e-f5727bcf013f,7,2017
1044.0,True,33.98212,-117.30819,c57ff6c2-e5df-48c5-831c-1dbad73df5ef,8,2017
1035.0,True,37.21616,-119.48067,297d6516-ce4f-407d-93f8-9669dc6fd392,9,2017
1020.0,False,39.75371,-120.1397,d3213d2a-4b10-4eef-b8df-bdebc5cd948f,8,2017
1000.0,False,33.34988,-117.39818,bd671dbd-dd3c-413e-b453-4002e382325d,5,2017
995.0,True,40.98352,-121.81623,4a015862-8ac1-4c91-aa4c-c9831630b75a,9,2017
976.0,False,36.530836,-120.206592,17a7d561-bee7-454d-a0aa-ac450907f6fd,4,2017
900.0,True,39.30125,-123.28825,95cd2f17-1278-4cc9-90f4-000e4eba415a,7,2017
867.0,True,39.1234,-121.32957,f31a117a-572a-4956-9797-ad08e3933bb7,8,2017
866.0,True,33.60247,-117.34192,561d4f1b-0827-48a9-8034-e783d2761945,10,2017
859.0,False,39.888,-120.066,06664fe1-c56c-4a00-833c-f9f3f6d6d18f,8,2017
821.0,True,39.24549,-121.12792,29c37ab7-3af9-458f-b6d3-72023a8c1046,10,2017
800.0,False,34.55607,-118.60703,c982daaa-a785-4dfc-a366-1950974028af,6,2017
775.0,True,35.7908,-120.77485,e6308517-0b7c-4efb-9369-b9aa3fe3ad14,8,2017
760.0,False,34.37443,-118.49343,c940ef85-44ce-4684-bce3-7cbbf180cefb,6,2017
747.0,False,39.439722,-120.027222,61cc4072-7db6-4fd2-bc9a-652728780c67,7,2017
690.0,True,37.905545,-120.408135,51e42770-97b4-4204-af57-8ab56992eb71,7,2017
680.0,True,37.37397,-119.83556,c7a0a280-17c9-409b-85f9-fdda301b6ede,9,2017
670.0,False,34.14575,-117.17813,a3159a43-d38c-4655-9acf-371bc9a6213b,6,2017
630.0,True,37.3762,-119.9646,d36387df-af2a-4b20-a94f-589fdccf67cd,6,2017
562.0,False,41.85763,-121.29581,a0ba8679-406a-491b-a20b-bba55d63bc5b,6,2017
545.0,True,33.95036,-116.88066,c3ad74dc-6842-463f-8808-05161a8ba570,8,2017
530.0,False,41.11989,-120.74968,93fe220b-0458-4e26-827c-93883093681e,8,2017
506.0,True,35.4605,-118.85896,39967485-2cf1-4f0e-9cf1-ccfd25f6e2bf,5,2017
486.0,False,33.3906,-117.32348,3d595f75-d59e-4453-b25c-48207b02f529,5,2017
469.0,True,41.3975,-122.8428,b383e4bd-6815-4624-936c-be57715ce50e,7,2017
460.0,True,35.40357,-120.28037,a1554868-0f98-41d4-9132-1f0bbf10b22c,8,2017
460.0,True,34.09773,-117.10567,1348f32a-510f-4ad3-971f-b75b9cf9f0c0,7,2017
450.0,True,36.616986,-120.369347,a9d270c5-aacb-4dad-a34e-ab28a7192248,6,2017
444.0,True,34.67403,-120.4393,f839c34f-de3b-4e79-9b4f-e3502557d32b,9,2017
429.0,True,37.14624,-120.015509,32d7eab5-d948-4be0-af69-b233e311d2b9,9,2017
426.0,False,38.848,-120.287,2725461a-6ad1-43fd-8b83-5e219df4d558,10,2017
422.0,False,34.09454,-118.48178,2aad53ef-d6c3-43dc-92e6-b2f9881ff161,12,2017
416.0,True,36.22265,-119.06598,0d93e84b-8460-4d5d-946c-630ade76747d,7,2017
410.0,False,41.72163,-121.30451,f09f75ff-d9fe-4a25-89d0-75dc98d1fe30,7,2017
400.0,True,32.84796,-116.85396,04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d,7,2017
400.0,True,36.45491,-120.2445,eca1021e-dfea-4dec-8470-c0eb7e4d479b,5,2017
392.0,True,39.34292,-121.12004,f571f91e-bc07-450c-8822-3ecc61a27863,8,2017
391.0,True,37.18356,-122.07012,b3627eac-9f2f-482a-81a6-681e60b5b24a,10,2017
380.0,True,41.16716,-120.58342,31b0e75c-b0e2-4796-b8a7-efc49e4c59a5,4,2017
370.0,False,38.46111,-119.48284,23353f29-33d4-4a7b-b78e-66bc761a55c8,11,2017
370.0,True,38.02929,-122.25544,2adaf964-e996-4e55-a616-ac42375ee156,7,2017
357.0,True,36.27306,-120.65185,0ed54526-1296-4863-ae40-613ee456899d,6,2017
340.0,True,35.42433,-120.47322,743b2276-742e-4d25-be9b-60364ca880f6,7,2017
339.0,True,36.45809,-118.87676,6802ed2f-5a5a-4a38-a236-e5a688639b6f,6,2017
338.0,True,34.92907,-118.9267,09e74687-85e7-488f-a5c8-8a11f75ab7d8,8,2017
325.0,True,34.08492,-117.03826,093bdb67-4c14-402d-a034-3714b7125c49,8,2017
319.0,False,41.478,-123.506,be5275b7-1472-4423-a9c8-0f2491179150,7,2017
300.0,False,33.59257,-117.14979,e1a8e4f1-ba7c-431a-a8c4-069fa3d3d36c,12,2017
288.0,True,35.41283,-118.84466,0fc2a05e-689f-4c7c-b2b4-a987840b4f2c,5,2017
260.0,True,34.16564,-117.33334,eb87224a-f7da-4432-84ca-03a706ee3bac,12,2017
255.0,True,33.34659,-116.66107,918e4e6c-7814-42ed-9cd5-aa11d29367da,7,2017
245.0,True,35.12269,-120.39387,c64e288e-d258-45e0-8357-b7a7289c0b92,9,2017
237.0,True,36.24653,-120.31598,a8567989-a0c5-4c31-9012-82f99d76129f,9,2017
236.0,True,38.538332,-121.039267,fd0a69a3-91d5-422b-bab4-dc6a4b0de134,7,2017
231.0,True,37.87808,-121.78677,248bba19-4fdf-4285-a210-1334454ad80a,7,2017
225.0,True,37.4591,-119.921,3980fbbb-d17b-4deb-83a4-9af2290b5272,7,2017
225.0,True,35.34541,-120.76464,048c085b-3162-4906-beef-7aa2ba1b868d,5,2017
225.0,True,35.21177,-119.87525,5b3329f4-1e37-4b5a-9ed6-6f8d74f495c3,5,2017
206.0,True,35.59804,-118.47939,2ef06870-3602-4f1a-878d-962f7259ad46,6,2017
205.0,True,33.85323,-117.48195,60770d23-70db-46f1-a19a-a23eaa409125,7,2017
200.0,False,39.44543,-122.85194,089f95f8-8834-4cc6-87c7-15cb1aeca7b8,9,2017
200.0,False,37.72543,-121.90516,89b5d4db-ce4e-43b9-8618-f89088d35ee1,8,2017
200.0,True,32.65003,-116.42907,2f1b8cff-f7d6-4459-866b-7c84bd531dcc,8,2017
200.0,True,33.689092,-117.396404,3dcf54bc-89f5-41b3-b797-5dcdf0e629e8,7,2017
194.0,True,40.02261,-121.91425,09425074-8348-4fbc-b95d-4939750f9345,10,2017
190.0,True,34.9465,-119.8036,06b43461-94d0-4379-a1d6-fd26ba93ceea,5,2017
186.0,False,39.9864,-120.89746,3becdf3e-b110-41ab-86ce-645e041d296f,8,2017
186.0,True,36.704679,-120.405077,a8e4aa40-5e2a-4fd8-a858-d673576cda73,6,2017
184.0,True,35.3091,-118.701,733028fc-bf0a-4737-878b-78a29c9ee2ee,10,2017
183.0,True,35.19008,-118.76152,ec27a3bd-959b-48f3-872e-2c87047dbae2,10,2017
180.0,True,40.47106,-122.43608,3c61a039-cf71-40da-89e9-bcc5a62e2c1a,7,2017
170.0,True,34.41204,-117.03031,1d8a8aaf-f294-46e1-8224-6ea3e8c39634,7,2017
168.0,True,33.87679,-117.00258,a1b6ff5e-0533-408c-b02a-3061f60fb263,8,2017
168.0,False,39.71101,-120.02325,5882937b-ffce-43af-9e0a-00dcddde214a,6,2017
166.0,True,39.37192,-121.53865,79fd7b45-381a-4819-9dc7-f80a98010809,7,2017
157.0,True,40.80968,-120.48641,bfc6b8e4-8021-44ca-8f92-58c724682ba1,8,2017
157.0,True,37.12759,-120.0193,f62bd692-7aae-4e46-8284-239150acced0,6,2017
155.0,True,37.63358,-121.49925,19ada70e-4932-449c-8483-d65685995487,9,2017
155.0,True,41.9808,-121.9741,e9862c12-da9f-4205-9993-91a3b1437de4,7,2017
153.0,True,33.98639,-117.21314,54bad310-3a96-4019-b64d-61d00c559e6c,6,2017
150.0,True,39.74679,-121.67261,579d5d2a-0e51-4058-92c7-37abd7fe4aad,10,2017
150.0,True,35.7751,-120.23656,907cd7cd-cc26-4529-a9f8-cee1e1560086,7,2017
150.0,True,35.6871,-120.3187,1c51deff-5b43-4f54-8acc-a682f830815a,6,2017
150.0,True,36.90967,-119.79315,9a555129-982b-486f-a333-c96b3f9c4d2e,5,2017
150.0,False,34.30104,-117.45646,45699833-fa34-4eed-9520-8c8019426122,4,2017
148.0,False,40.46836,-123.51619,eb8b50ba-b6bc-4668-b3f1-dcdbfbe71b17,10,2017
146.0,True,39.02482,-123.1362,efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6,9,2017
143.0,True,40.07613,-121.56858,01202971-a157-41f8-91cc-cf7c3b8f9473,9,2017
140.0,True,38.559707,-120.70013,2fd950a8-fadb-467c-ab59-88e7ea007738,7,2017
136.0,True,38.5758,-120.915,f7a51800-b219-428c-aef0-ee5fa5de4d64,9,2017
135.0,False,34.792882,-118.851943,ce6fb2ba-9799-4b36-a64f-8bf02392d6ee,7,2017
135.0,True,35.8556,-118.74542,5f0c7697-7be3-49af-b98c-f5789e3ca6f9,6,2017
134.0,True,39.69717,-121.75417,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6,6,2017
130.0,True,38.40234,-120.52953,f30518d1-83ef-440c-8058-d4189bfedab7,10,2017
130.0,True,32.6001,-116.76997,10a447c8-708f-44a3-8679-251500c761d6,9,2017
130.0,True,35.78286,-120.22647,87d7fb46-00f9-4bae-ba35-a7ef8e58a70e,5,2017
128.0,True,40.69554,-122.0122,2b043a7e-234c-43f7-852c-21fcb9ddc200,7,2017
126.0,True,36.5355,-120.6585,d804eebf-71de-46de-90c2-cdf0694d27e3,4,2017
125.0,True,37.62823,-120.30046,8779fe43-665b-4643-a730-6344c44018c7,8,2017
124.0,True,37.90014,-120.36005,1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e,7,2017
122.0,True,34.009026,-117.239099,58d62aeb-29f5-45f5-93ac-a657b0708149,8,2017
120.0,True,35.31886,-120.50886,17cd878b-0d5d-49ff-b205-7e0203908f4c,9,2017
120.0,True,33.88287,-116.99651,45a205f4-bcd2-44bd-886b-26260c686ce7,5,2017
117.0,True,38.29113,-120.62177,2f9f1bf9-6188-46a2-b91f-f212cdd21528,7,2017
116.0,True,37.7393,-121.85663,e8c7f247-bc31-4e5b-bf71-fe903366d9e5,10,2017
114.0,True,38.49336,-122.2483,4b885d8c-8951-46c5-a3d1-520cfd0ac964,8,2017
111.0,True,36.93332,-119.43376,90473f02-6572-4a9b-9451-1a18a4bee1ed,8,2017
111.0,True,39.38416,-121.5786,1b1ba02e-9db3-4224-9d8d-06d5df529f16,6,2017
105.0,True,35.3024,-120.65279,cb3599f6-751d-4072-8db1-6e366ac603c9,9,2017
105.0,True,33.950382,-116.884446,380df891-161a-44c7-a244-d7dda9d5fd32,6,2017
103.0,True,39.76243,-121.74121,510c877d-b80b-423f-b7e0-4276ce646f4a,7,2017
102.0,True,36.36113,-120.32685,4adae6c4-71c9-46d1-9743-e04f186b2c3e,8,2017
101.0,False,37.39801,-121.8179,580ce9d9-b8dc-4dc1-9f10-11bf48df9492,7,2017
100.0,True,32.64962,-116.37345,773795d8-5801-4f7c-a2fe-3f8d0ae18f51,10,2017
100.0,True,38.46123,-122.58152,3f481060-1106-4857-8ac3-374a68763922,10,2017
100.0,True,39.0199,-122.57487,a7ecc679-7fbc-4370-9a55-8e17bf262a2e,10,2017
100.0,True,38.43658,-121.97233,03d74bbd-627c-47af-a2e9-5351e6e16f6a,10,2017
100.0,True,36.99092,-121.59899,7b02d757-4f96-4616-99d5-04e4eaa34440,9,2017
100.0,True,36.09486,-120.52189,a983c540-b47c-4250-a65d-c5d3d76c9b3b,9,2017
100.0,True,37.14653,-121.68165,a8ab00de-6074-45a0-9e3d-f43b090e8346,8,2017
100.0,False,34.19076,-117.26969,32a79e9b-8ce3-477e-b698-2eb16ef66aac,7,2017
99.0,True,34.035344,-116.940661,666b3951-76ce-4351-abc6-3e0518d44901,11,2017
92.0,True,33.57139,-116.8247,ab009bd1-6784-4fda-a931-532520742a8b,8,2017
91.0,True,36.95104,-119.65621,89f34aa8-eaf3-4d19-8ef0-005102e82831,7,2017
91.0,True,39.52499,-121.64897,549222c5-1be6-4453-896a-caebd19b0bee,6,2017
90.0,True,37.09773,-120.02027,eeef101a-3a50-4407-8e6d-cd80d0d07599,7,2017
87.0,True,39.15016,-122.576,2049dbb6-1a87-4d9d-abde-092d35072934,10,2017
86.0,True,34.34949,-119.30918,fc8f89b5-988a-4a23-b9e3-333cc690363e,10,2017
85.0,True,117.337331,34.015742,7bc10ea0-55b4-40bd-8eca-36ec10106528,8,2017
85.0,True,40.11794,-123.76099,dd6c5dfb-e5f5-4c1b-ab7f-aa9f3a4f60fc,8,2017
85.0,False,34.20152,-117.14466,84c8a735-9e8f-4310-84ab-39079ad1ea14,7,2017
85.0,True,37.3344,-121.71752,5da65d7f-cc75-4c0c-b221-1a1e3000a120,6,2017
82.0,True,35.86596,-120.64584,e65c3e0b-08d9-43cf-b1ac-8e57d5f407fc,8,2017
81.0,False,33.38613,-117.46709,d12bbce8-5acb-43ef-a259-4fbaf90d32ff,10,2017
80.0,False,38.869036,-119.61865,d20645f2-81b9-450f-abc1-433b81bd7fea,12,2017
79.0,True,40.13278,-120.9204,ba20d998-185c-48ac-8006-15aadf4d3106,9,2017
79.0,True,35.89423,-119.00334,92d70dc0-19af-4c87-ab01-8c7051caab73,5,2017
78.0,True,36.96607,-121.55552,e8ebb6f2-16f5-4342-bce1-d36ff9c9422c,7,2017
78.0,True,40.38944,-122.13088,80f2c7d1-d28d-43d0-97a3-ff53cc991a8c,6,2017
76.0,True,39.19325,-121.08406,9a2b8ac1-41f4-4f98-a4e1-9b5ddee37251,10,2017
76.0,True,36.8005,-119.35901,0956bfcb-8915-4163-b4ed-4f3a6ab32895,6,2017
74.0,True,35.5956,-120.56068,98bf51ea-bf23-40a3-b95e-4b795baced3e,9,2017
74.0,True,38.7803,-120.97111,f75027cb-2526-4524-989f-71d0d56353ec,7,2017
74.0,True,34.07612,-117.06765,67c20627-e6cb-4900-9f40-01e8da154a53,7,2017
73.0,True,35.78616,-120.96514,92a8a466-061b-430a-87f9-3b5192947578,10,2017
72.0,True,33.75526,-117.25075,244961af-65d5-472b-972f-e02df96e9ccb,7,2017
70.0,True,35.4403,-120.2913,47dd7f12-4141-473e-b2c1-2e625df3b784,8,2017
70.0,True,39.01224,-122.20127,0726d9f7-2baa-4652-b1d6-cbab45783f64,7,2017
70.0,True,37.25014,-121.68562,9a1a4247-479d-46ff-99cc-4251c5e333fa,7,2017
70.0,True,36.60736,-120.5828,b3fc6dff-f13a-41c4-b7f3-e9e960a941d5,5,2017
69.0,True,36.7279,-119.28241,386b7562-fe70-490b-a92c-a3c21eece0c2,8,2017
68.0,True,38.33707,-121.11113,bf3148c5-75dd-4f79-8b3b-c5b483065b47,6,2017
67.0,True,40.03392,-120.1064,b02f2513-9359-45e2-9971-08f7b1f0dc0f,6,2017
65.0,True,37.82934,-120.68992,8740caa0-f86c-4103-b830-0435b9933a2b,6,2017
63.0,True,33.81976,-117.18552,ee20b421-06cd-40d2-a22c-0f9e8ddeee71,7,2017
63.0,True,37.36914,-120.0088,1dfae538-fd95-4454-865d-3d74e4b56665,6,2017
62.0,True,33.20988,-116.46989,1f8d9fe1-e644-4f53-88ae-4418cc0b4451,8,2017
62.0,True,38.94599,-122.81135,21714c67-dc5a-4d86-8794-79d85f87b71b,8,2017
62.0,True,37.64898,-120.4925,b3a6b47f-105b-4f66-b12a-76c563457a5d,7,2017
60.0,True,40.32063,-122.83208,ffb57bcc-80f7-4299-bfcf-c9be3b66d5ff,6,2017
59.0,True,36.18815,-118.78928,80844950-65c8-44ec-b63a-7e51412fea0c,7,2017
59.0,True,38.18303,-120.85322,6f9581fa-7c8a-45d1-988d-0a299fc15d62,7,2017
58.0,True,36.7528,-119.2288,46d1ec10-be8e-474a-b98f-ba7cd3521ccd,10,2017
58.0,False,39.42604,-123.03344,ab08cb64-67c4-4e7d-8081-b5574131f755,9,2017
