Index_Num,Station_ID,Pcpn_In,Avg_Pcpn,Avg_Pcpn_Percent,Month,Year
9785,GAS,2.32,12.46,19,3,2022
9786,GAS,11.06,8.41,132,4,2022
9787,GAS,4.8,4.35,110,5,2022
9788,GAS,2.76,1.69,163,6,2022
9789,GAS,0.38,0.28,136,7,2022
9790,GAS,0.0,0.32,0,8,2022
9791,GAS,0.55,1.63,34,9,2022
9792,GAS,0.59,6.0,10,10,2022
9793,GAS,9.18,11.64,79,11,2022
9794,GAS,15.61,17.33,90,12,2022
9795,GAS,16.85,14.73,114,1,2023
9796,GAS,8.05,12.23,66,2,2023
9797,GAS,17.17,12.46,138,3,2023
9798,GAS,7.04,8.41,84,4,2023
9799,GAS,2.3,4.35,53,5,2023
9800,GAS,0.11,1.69,7,6,2023
9801,GAS,0.0,0.28,0,7,2023
9802,GHS,0.88,1.6,55,10,2006
9803,GHS,1.57,4.2,37,11,2006
9804,GHS,1.65,4.71,35,12,2006
9805,GHS,1.15,6.01,19,1,2007
9806,GHS,4.47,3.19,140,2,2007
9807,GHS,0.5,3.04,16,3,2007
9808,GHS,0.61,1.73,35,4,2007
9809,GHS,0.23,1.02,23,5,2007
9810,GHS,0.0,0.82,0,6,2007
9811,GHS,0.0,0.52,0,7,2007
9812,GHS,0.08,0.76,11,8,2007
9813,GHS,0.67,0.63,106,9,2007
9814,GHS,1.03,1.6,64,10,2007
9815,GHS,0.44,4.2,10,11,2007
9816,GHS,2.09,4.71,44,12,2007
9817,GHS,7.06,6.01,117,1,2008
9818,GHS,3.78,3.19,118,2,2008
9819,GHS,0.51,3.04,17,3,2008
9820,GHS,0.04,1.73,2,4,2008
9821,GHS,0.71,1.02,70,5,2008
9822,GHS,0.0,0.82,0,6,2008
9823,GHS,0.98,0.52,188,7,2008
9824,GHS,0.02,0.76,3,8,2008
9825,GHS,0.0,0.63,0,9,2008
9826,GHS,1.4,1.6,88,10,2008
9827,GHS,1.73,4.2,41,11,2008
9828,GHS,3.97,4.71,84,12,2008
9829,GHS,1.25,6.01,21,1,2009
9830,GHS,1.99,3.19,62,2,2009
9831,GHS,3.98,3.04,131,3,2009
9832,GHS,0.25,1.73,14,4,2009
9833,GHS,3.17,1.02,311,5,2009
9834,GHS,0.92,0.82,112,6,2009
9835,GHS,0.09,0.52,17,7,2009
9836,GHS,0.27,0.76,36,8,2009
9837,GHS,0.09,0.63,14,9,2009
9838,GHS,3.9,1.6,244,10,2009
9839,GHS,1.55,4.2,37,11,2009
9840,GHS,3.05,6.01,51,1,2010
9841,GHS,1.09,3.19,34,2,2010
9842,GHS,1.22,3.04,40,3,2010
9843,GHS,0.58,1.73,34,4,2010
9844,GHS,0.08,1.02,8,5,2010
9845,GHS,0.04,0.82,5,6,2010
9846,GHS,0.84,0.52,162,7,2010
9847,GHS,1.27,0.76,167,8,2010
9848,GHS,0.0,0.63,0,9,2010
9849,GHS,3.95,1.6,247,10,2010
9850,GHS,3.15,4.2,75,11,2010
9851,GHS,3.1,4.71,66,12,2010
9852,GHS,0.66,6.01,11,1,2011
9853,GHS,4.96,3.19,155,2,2011
9854,GHS,3.29,3.04,108,3,2011
9855,GHS,0.21,1.73,12,4,2011
9856,GHS,0.9,1.02,88,5,2011
9857,GHS,1.4,0.82,171,6,2011
9858,GHS,0.29,0.52,56,7,2011
9859,GHS,0.0,0.76,0,8,2011
9860,GHS,0.56,0.63,89,9,2011
9861,GHS,1.66,1.6,104,10,2011
9862,GHS,0.17,4.2,4,11,2011
9863,GHS,0.0,4.71,0,12,2011
9864,GHS,4.37,6.01,73,1,2012
9865,GHS,1.01,3.19,32,2,2012
9866,GHS,2.58,3.04,85,3,2012
9867,GHS,0.56,1.73,32,4,2012
9868,GHS,0.0,1.02,0,5,2012
9869,GHS,0.0,0.82,0,6,2012
9870,GHS,0.0,0.52,0,7,2012
9871,GHS,0.85,0.76,112,8,2012
9872,GHS,0.0,0.63,0,9,2012
9873,GHS,1.16,1.6,73,10,2012
9874,GHS,3.18,4.2,76,11,2012
9875,GHS,5.86,4.71,124,12,2012
9876,GHS,0.42,6.01,7,1,2013
9877,GHS,0.21,3.19,7,2,2013
9878,GHS,0.6,3.04,20,3,2013
9879,GHS,1.1,1.73,64,4,2013
9880,GHS,1.29,1.02,126,5,2013
9881,GHS,0.27,0.82,33,6,2013
9882,GHS,1.47,0.52,283,7,2013
9883,GHS,0.02,0.76,3,8,2013
9884,GHS,0.32,0.63,51,9,2013
9885,GHS,0.58,1.6,36,10,2013
9886,GHS,0.36,4.2,9,11,2013
9887,GHS,1.0,4.71,21,12,2013
9888,GHS,1.47,6.01,24,1,2014
9889,GHS,6.18,3.19,194,2,2014
9890,GHS,1.02,3.04,34,3,2014
9891,GHS,0.32,1.73,18,4,2014
9892,GHS,0.59,1.02,58,5,2014
9893,GHS,0.0,0.82,0,6,2014
9894,GHS,2.61,0.52,502,7,2014
9895,GHS,0.21,0.76,28,8,2014
9896,GHS,0.55,0.63,87,9,2014
9897,GHS,0.18,1.6,11,10,2014
9898,GHS,0.68,4.2,16,11,2014
9899,GHS,2.32,4.71,49,12,2014
9900,GHS,0.1,6.01,2,1,2015
9901,GHS,3.81,3.19,119,2,2015
9902,GHS,0.62,3.04,20,3,2015
9903,GHS,1.29,1.73,75,4,2015
9904,GHS,2.27,1.02,223,5,2015
9905,GHS,1.24,0.82,151,6,2015
9906,GHS,2.84,0.52,546,7,2015
9907,GHS,0.29,0.76,38,8,2015
9908,GHS,0.27,0.63,43,9,2015
9909,GHS,0.07,1.6,4,10,2019
9910,GHS,1.6,4.2,38,11,2019
9911,GHS,6.6,4.71,140,12,2019
9912,GHS,3.17,6.01,53,1,2020
9913,GHS,0.21,3.19,7,2,2020
9914,GHS,2.3,3.04,76,3,2020
9915,GHS,3.2,1.73,185,4,2020
9916,GHS,1.25,1.02,123,5,2020
9917,GHS,1.39,0.82,170,6,2020
9918,GHS,0.64,0.52,123,7,2020
9919,GHS,0.16,0.76,21,8,2020
9920,GHS,0.11,0.63,17,9,2020
9921,GHS,0.0,1.6,0,10,2020
9922,GHS,2.36,4.2,56,11,2020
9923,GHS,2.2,4.71,47,12,2020
9924,GHS,4.8,6.01,80,1,2021
9925,GHS,1.3,3.19,41,2,2021
9926,GHS,2.2,3.04,72,3,2021
9927,GHS,0.59,1.73,34,4,2021
9928,GHS,0.6,1.02,59,5,2021
9929,GHS,0.27,0.82,33,6,2021
9930,GHS,1.37,0.52,263,7,2021
9931,GHS,0.05,0.76,7,8,2021
9932,GHS,0.11,0.63,17,9,2021
9933,GHS,5.86,1.61,364,10,2021
9934,GHS,0.79,2.1,38,11,2021
9935,GHS,8.94,4.04,221,12,2021
9936,GHS,0.05,4.26,1,1,2022
9937,GHS,0.22,3.62,6,2,2022
9938,GHS,0.53,2.88,18,3,2022
9939,GHS,1.93,1.33,145,4,2022
9940,GHS,0.34,1.29,26,5,2022
9941,GHS,0.26,0.52,50,6,2022
9942,GHS,0.15,0.64,23,7,2022
9943,GHS,0.0,1.61,0,10,2022
9944,GHS,2.2,2.1,105,11,2022
9945,GHS,10.5,4.04,260,12,2022
9946,GHS,10.85,4.26,255,1,2023
9947,GHS,4.7,3.62,130,2,2023
9948,GHS,9.78,2.88,340,3,2023
9949,GHS,0.1,1.33,8,4,2023
9950,GHS,1.14,1.29,88,5,2023
9951,GLK,0.0,3.57,0,12,2008
9952,GLK,0.63,3.41,18,1,2009
9953,GLK,3.5,3.3,106,2,2009
9954,GLK,3.59,2.43,148,3,2009
9955,GLK,0.75,1.59,47,4,2009
9956,GLK,0.58,0.9,64,5,2009
9957,GLK,1.0,0.48,208,6,2009
9958,GLK,0.5,0.54,93,7,2009
9959,GLK,0.3,0.58,52,8,2009
9960,GLK,2.36,1.06,223,10,2009
9961,GLK,0.43,2.18,20,11,2009
9962,GLK,2.44,3.57,68,12,2009
9963,GLK,4.45,3.41,130,1,2010
9964,GLK,3.27,3.3,99,2,2010
9965,GLK,1.69,2.43,70,3,2010
9966,GLK,2.68,1.59,169,4,2010
9967,GLK,0.0,0.66,0,9,2010
9968,GLK,2.13,1.06,201,10,2010
9969,GLK,1.18,2.18,54,11,2010
9970,GLK,3.15,3.3,95,2,2011
9971,GLK,3.0,2.43,123,3,2011
9972,GLK,0.47,1.59,30,4,2011
9973,GLK,1.02,0.9,113,5,2011
9974,GLK,1.93,0.48,402,6,2011
9975,GLK,0.28,0.54,52,7,2011
9976,GLK,0.0,0.58,0,8,2011
9977,GLK,0.79,0.66,120,9,2011
9978,GLK,0.74,1.06,70,10,2011
9979,GLK,0.83,2.18,38,11,2011
9980,GLK,0.08,3.57,2,12,2011
9981,GLK,1.5,3.41,44,1,2012
9982,GLK,0.9,3.3,27,2,2012
9983,GLK,2.66,2.43,109,3,2012
9984,GLK,1.77,1.59,111,4,2012
9985,GLK,0.04,0.9,4,5,2012
9986,GLK,0.12,0.48,25,6,2012
9987,GLK,0.08,0.54,15,7,2012
9988,GLK,3.96,0.58,683,8,2012
9989,GLK,1.3,1.06,123,10,2012
9990,GLK,2.7,2.18,124,11,2012
9991,GLK,2.6,3.57,73,12,2012
9992,GLK,1.4,3.41,41,1,2013
9993,GLK,0.2,3.3,6,2,2013
9994,GLK,0.76,2.43,31,3,2013
9995,GLK,0.24,1.59,15,4,2013
9996,GLK,0.12,0.9,13,5,2013
9997,GLK,0.12,0.48,25,6,2013
9998,GLK,0.6,0.54,111,7,2013
9999,GLK,0.76,0.58,131,8,2013
10000,GLK,0.4,0.66,61,9,2013
10001,GLK,0.28,1.06,26,10,2013
10002,GLK,0.24,2.18,11,11,2013
10003,GLK,0.64,3.57,18,12,2013
10004,GLK,0.84,3.41,25,1,2014
10005,GLK,2.76,3.3,84,2,2014
10006,GLK,1.16,2.43,48,3,2014
10007,GLK,0.96,1.59,60,4,2014
10008,GLK,0.8,0.9,89,5,2014
10009,GLK,0.12,0.48,25,6,2014
10010,GLK,1.28,0.54,237,7,2014
10011,GLK,0.68,0.58,117,8,2014
10012,GLK,0.2,0.66,30,9,2014
10013,GLK,0.04,1.06,4,10,2014
10014,GLK,0.6,2.18,28,11,2014
10015,GLK,2.48,3.57,69,12,2014
10016,GLK,0.36,3.41,11,1,2015
10017,GLK,2.16,3.3,65,2,2015
10018,GLK,0.4,2.43,16,3,2015
10019,GLK,0.92,1.59,58,4,2015
10020,GLK,1.8,0.9,200,5,2015
10021,GLK,0.36,0.48,75,6,2015
10022,GLK,0.28,0.54,52,7,2015
10023,GLK,0.48,0.58,83,8,2015
10024,GLK,0.48,0.66,73,9,2015
10025,GLK,0.0,1.06,0,10,2019
10026,GLK,0.8,2.18,37,11,2019
10027,GLK,3.4,3.57,95,12,2019
10028,GLK,0.24,3.41,7,1,2020
10029,GLK,0.0,3.3,0,2,2020
10030,GLK,2.64,2.43,109,3,2020
10031,GLK,2.76,1.59,174,4,2020
10032,GLK,0.56,0.9,62,5,2020
10033,GLK,0.08,0.48,17,6,2020
10034,GLK,0.13,0.54,24,7,2020
10035,GLK,0.24,0.58,41,8,2020
10036,GLK,0.07,0.66,11,9,2020
10037,GLK,0.0,1.06,0,10,2020
10038,GLK,0.68,2.18,31,11,2020
10039,GLK,1.0,3.57,28,12,2020
10040,GLK,3.52,3.41,103,1,2021
10041,GLK,0.32,3.3,10,2,2021
10042,GLK,1.08,2.43,44,3,2021
10043,GLK,0.0,1.59,0,4,2021
10044,GLK,0.2,0.9,22,5,2021
10045,GLK,0.52,0.48,108,6,2021
10046,GLK,1.6,0.54,296,7,2021
10047,GLK,0.0,0.58,0,8,2021
10048,GLK,0.0,0.66,0,9,2021
10049,GLK,3.94,1.11,355,10,2021
10050,GLK,0.28,1.45,19,11,2021
10051,GLK,4.28,2.0,214,12,2021
10052,GLK,0.0,3.06,0,1,2022
10053,GLK,0.04,3.01,1,2,2022
10054,GLK,0.85,2.72,31,3,2022
10055,GLK,0.32,1.24,26,4,2022
10056,GLK,0.09,0.86,10,5,2022
10057,GLK,0.09,0.49,18,6,2022
10058,GLK,0.66,0.55,120,7,2022
10059,GLK,2.56,0.63,406,8,2022
10060,GLK,0.0,1.11,0,10,2022
10061,GLK,4.0,1.45,276,11,2022
10062,GLK,15.0,2.0,750,12,2022
10063,GLK,17.9,3.06,585,1,2023
10064,GLK,6.05,3.01,201,2,2023
10065,GLV,0.55,0.75,73,10,2006
10066,GLV,0.24,1.85,13,11,2006
10067,GLV,3.75,2.96,127,12,2006
10068,GLV,1.42,3.32,43,1,2007
10069,GLV,4.15,2.99,139,2,2007
10070,GLV,0.94,3.05,31,3,2007
10071,GLV,2.2,2.06,107,4,2007
10072,GLV,0.05,0.75,7,5,2007
10073,GLV,0.0,0.18,0,6,2007
10074,GLV,0.0,0.04,0,7,2007
10075,GLV,0.81,0.75,108,10,2007
10076,GLV,0.29,1.85,16,11,2007
10077,GLV,3.07,2.96,104,12,2007
10078,GLV,4.77,3.32,144,1,2008
10079,GLV,7.21,2.99,241,2,2008
10080,GLV,0.2,3.05,7,3,2008
10081,GLV,0.0,2.06,0,4,2008
10082,GLV,0.38,0.75,51,5,2008
10083,GLV,0.0,0.18,0,6,2008
10084,GLV,0.02,0.04,50,7,2008
10085,GLV,0.0,0.1,0,8,2008
10086,GLV,0.0,0.37,0,9,2008
10087,GLV,0.18,0.75,24,10,2008
10088,GLV,3.18,1.85,172,11,2008
10089,GLV,4.09,2.96,138,12,2008
10090,GLV,1.2,3.32,36,1,2009
10091,GLV,4.17,2.99,139,2,2009
10092,GLV,1.66,3.05,54,3,2009
10093,GLV,1.02,2.06,50,4,2009
10094,GLV,0.86,0.75,115,5,2009
10095,GLV,0.62,0.18,344,6,2009
10096,GLV,0.0,0.04,0,7,2009
10097,GLV,0.0,0.1,0,8,2009
10098,GLV,0.0,0.37,0,9,2009
10099,GLV,1.36,0.75,181,10,2009
10100,GLV,0.98,1.85,53,11,2009
10101,GLV,4.42,2.96,149,12,2009
10102,GLV,3.61,3.32,109,1,2010
10103,GLV,5.18,2.99,173,2,2010
10104,GLV,1.57,3.05,51,3,2010
10105,GLV,3.98,2.06,193,4,2010
10106,GLV,0.43,0.75,57,5,2010
10107,GLV,0.03,0.18,17,6,2010
10108,GLV,0.0,0.04,0,7,2010
10109,GLV,0.0,0.1,0,8,2010
10110,GLV,0.0,0.37,0,9,2010
10111,GLV,0.57,0.75,76,10,2010
10112,GLV,1.19,1.85,64,11,2010
10113,GLV,0.43,2.96,15,12,2010
10114,GLV,1.69,3.32,51,1,2011
10115,GLV,2.13,2.99,71,2,2011
10116,GLV,4.93,3.05,162,3,2011
10117,GLV,0.37,2.06,18,4,2011
10118,GLV,2.05,0.75,273,5,2011
10119,GLV,0.21,0.18,117,6,2011
10120,GLV,0.0,0.04,0,7,2011
10121,GLV,0.09,0.1,90,8,2011
10122,GLV,0.1,0.37,27,9,2011
10123,GLV,1.93,0.75,257,10,2011
10124,GLV,1.17,1.85,63,11,2011
10125,GLV,0.05,2.96,2,12,2011
10126,GLV,0.87,3.32,26,1,2012
10127,GLV,1.33,2.99,44,2,2012
10128,GLV,3.1,3.05,102,3,2012
10129,GLV,4.02,2.06,195,4,2012
10130,GLV,0.07,0.75,9,5,2012
10131,GLV,0.0,0.18,0,6,2012
10132,GLV,0.0,0.04,0,7,2012
10133,GLV,0.0,0.1,0,8,2012
10134,GLV,0.0,0.37,0,9,2012
10135,GLV,0.86,0.75,115,10,2012
10136,GLV,1.17,1.85,63,11,2012
10137,GLV,5.0,2.96,169,12,2012
10138,GLV,1.76,3.32,53,1,2013
10139,GLV,1.53,2.99,51,2,2013
10140,GLV,0.39,3.05,13,3,2013
10141,GLV,0.6,2.06,29,4,2013
10142,GLV,0.22,0.75,29,5,2013
10143,GLV,0.0,0.18,0,6,2013
10144,GLV,0.01,0.04,25,7,2013
10145,GLV,0.71,0.1,710,8,2013
10146,GLV,0.15,0.37,41,9,2013
10147,GLV,0.62,0.75,83,10,2013
10148,GLV,1.16,1.85,63,11,2013
10149,GLV,1.12,2.96,38,12,2013
10150,GLV,0.93,3.32,28,1,2014
10151,GLV,1.41,2.99,47,2,2014
10152,GLV,2.42,3.05,79,3,2014
10153,GLV,2.28,2.06,111,4,2014
10154,GLV,0.8,0.75,107,5,2014
10155,GLV,0.0,0.18,0,6,2014
10156,GLV,0.0,0.04,0,7,2014
10157,GLV,0.13,0.1,130,8,2014
10158,GLV,0.0,0.37,0,9,2014
10159,GLV,0.0,0.75,0,10,2014
10160,GLV,1.11,1.85,60,11,2014
10161,GLV,3.63,2.96,123,12,2014
10162,GLV,0.45,3.32,14,1,2015
10163,GLV,2.16,2.99,72,2,2015
10164,GLV,0.29,3.05,10,3,2015
10165,GLV,0.77,2.06,37,4,2015
10166,GLV,1.48,0.75,197,5,2015
10167,GLV,0.03,0.18,17,6,2015
10168,GLV,0.3,0.04,750,7,2015
10169,GLV,0.0,0.1,0,8,2015
10170,GLV,0.0,0.75,0,10,2019
10171,GLV,4.05,1.85,219,11,2019
10172,GLV,3.59,2.96,121,12,2019
10173,GLV,0.66,3.32,20,1,2020
10174,GLV,0.34,2.99,11,2,2020
10175,GLV,2.02,3.05,66,3,2020
10176,GLV,0.87,2.06,42,4,2020
10177,GLV,0.0,0.75,0,5,2020
10178,GLV,0.05,0.18,28,6,2020
10179,GLV,0.0,0.04,0,7,2020
10180,GLV,0.05,0.1,50,8,2020
10181,GLV,0.0,0.37,0,9,2020
10182,GLV,0.01,0.75,1,10,2020
10183,GLV,0.62,1.85,34,11,2020
10184,GLV,1.13,2.96,38,12,2020
10185,GLV,2.98,3.32,90,1,2021
10186,GLV,0.76,2.99,25,2,2021
10187,GLV,1.62,3.05,53,3,2021
10188,GLV,0.2,2.06,10,4,2021
10189,GLV,0.05,0.75,7,5,2021
10190,GLV,0.02,0.18,11,6,2021
10191,GLV,0.04,0.04,100,7,2021
10192,GLV,0.05,0.1,50,8,2021
10193,GLV,0.13,0.37,35,9,2021
10194,GLV,1.68,0.72,233,10,2021
10195,GLV,0.04,1.83,2,11,2021
10196,GLV,8.65,2.97,291,12,2021
10197,GLV,0.0,3.63,0,1,2022
10198,GLV,0.0,3.46,0,2,2022
10199,GLV,1.9,2.93,65,3,2022
10200,GLV,1.73,1.63,106,4,2022
10201,GLV,0.0,0.92,0,5,2022
10202,GLV,0.37,0.18,206,6,2022
10203,GLV,0.0,0.08,0,7,2022
10204,GLV,0.0,0.09,0,8,2022
10205,GLV,0.0,0.72,0,10,2022
10206,GLV,2.9,1.83,158,11,2022
10207,GLV,5.0,2.97,168,12,2022
10208,GLV,12.03,3.63,331,1,2023
10209,GLV,5.19,3.46,150,2,2023
10210,GLV,13.67,2.93,467,3,2023
10211,GLV,0.0,1.63,0,4,2023
10212,GLV,0.21,0.92,23,5,2023
10213,GNF,0.1,1.53,7,10,2006
10214,GNF,0.9,4.28,21,11,2006
10215,GNF,5.3,7.77,68,12,2006
10216,GNF,1.6,7.81,20,1,2007
10217,GNF,7.8,7.92,98,2,2007
10218,GNF,3.7,6.36,58,3,2007
10219,GNF,3.1,4.89,63,4,2007
10220,GNF,0.2,1.72,12,5,2007
10221,GNF,0.1,0.62,16,6,2007
10222,GNF,0.0,0.13,0,7,2007
10223,GNF,0.1,0.15,67,8,2007
10224,GNF,0.3,0.45,67,9,2007
10225,GNF,1.1,1.53,72,10,2007
10226,GNF,1.1,4.28,26,11,2007
10227,GNF,7.6,7.77,98,12,2007
10228,GNF,14.4,7.81,184,1,2008
10229,GNF,10.5,7.92,133,2,2008
10230,GNF,1.6,6.36,25,3,2008
10231,GNF,0.5,4.89,10,4,2008
10232,GNF,0.8,1.72,47,5,2008
10233,GNF,0.5,0.62,81,6,2008
10234,GNF,0.1,0.13,77,7,2008
10235,GNF,0.1,0.15,67,8,2008
10236,GNF,0.0,0.45,0,9,2008
10237,GNF,0.5,1.53,33,10,2008
10238,GNF,5.8,4.28,136,11,2008
10239,GNF,6.3,7.77,81,12,2008
10240,GNF,3.9,7.81,50,1,2009
10241,GNF,7.86,7.92,99,2,2009
10242,GNF,3.8,6.36,60,3,2009
10243,GNF,3.1,4.89,63,4,2009
10244,GNF,1.68,1.72,98,5,2009
10245,GNF,1.86,0.62,300,6,2009
10246,GNF,0.01,0.13,8,7,2009
10247,GNF,0.0,0.15,0,8,2009
10248,GNF,0.08,0.45,18,9,2009
10249,GNF,5.03,1.53,329,10,2009
10250,GNF,1.02,4.28,24,11,2009
10251,GNF,10.1,7.77,130,12,2009
10252,GNF,6.0,7.81,77,1,2010
10253,GNF,9.2,7.92,116,2,2010
10254,GNF,5.3,6.36,83,3,2010
10255,GNF,11.1,4.89,227,4,2010
10256,GNF,2.2,1.72,128,5,2010
10257,GNF,0.4,0.62,65,6,2010
10258,GNF,0.2,0.13,154,7,2010
10259,GNF,0.1,0.15,67,8,2010
10260,GNF,0.0,0.45,0,9,2010
10261,GNF,3.6,1.53,235,10,2010
10262,GNF,6.8,4.28,159,11,2010
10263,GNF,24.6,7.77,317,12,2010
10264,GNF,3.4,7.81,44,1,2011
10265,GNF,5.5,7.92,69,2,2011
10266,GNF,5.84,6.36,92,3,2011
10267,GNF,4.75,4.89,97,4,2011
10268,GNF,4.08,1.72,237,5,2011
10269,GNF,1.2,0.62,194,6,2011
10270,GNF,1.6,0.13,1231,7,2011
10271,GNF,0.9,0.15,600,8,2011
10272,GNF,0.0,0.45,0,9,2011
10273,GNF,3.3,1.53,216,10,2011
10274,GNF,2.94,4.28,69,11,2011
10275,GNF,0.0,7.77,0,12,2011
10276,GNF,9.0,7.81,115,1,2012
10277,GNF,2.5,7.92,32,2,2012
10278,GNF,8.2,6.36,129,3,2012
10279,GNF,7.3,4.89,149,4,2012
10280,GNF,1.0,1.72,58,5,2012
10281,GNF,0.3,0.62,48,6,2012
10282,GNF,0.3,0.13,231,7,2012
10283,GNF,0.0,0.15,0,8,2012
10284,GNF,0.5,0.45,111,9,2012
10285,GNF,1.16,1.53,76,10,2012
10286,GNF,4.38,4.28,102,11,2012
10287,GNF,10.49,7.77,135,12,2012
10288,GNF,3.69,7.81,47,1,2013
10289,GNF,1.02,7.92,13,2,2013
10290,GNF,1.67,6.36,26,3,2013
10291,GNF,1.54,4.89,31,4,2013
10292,GNF,1.23,1.72,72,5,2013
10293,GNF,0.13,0.62,21,6,2013
10294,GNF,0.15,0.13,115,7,2013
10295,GNF,0.1,0.15,67,8,2013
10296,GNF,0.07,0.45,16,9,2013
10297,GNF,0.76,1.53,50,10,2013
10298,GNF,0.51,4.28,12,11,2013
10299,GNF,1.76,7.77,23,12,2013
10300,GNF,1.42,7.81,18,1,2014
10301,GNF,5.36,7.92,68,2,2014
10302,GNF,3.25,6.36,51,3,2014
10303,GNF,5.31,4.89,109,4,2014
10304,GNF,1.42,1.72,83,5,2014
10305,GNF,0.0,0.62,0,6,2014
10306,GNF,0.0,0.13,0,7,2014
10307,GNF,0.05,0.15,33,8,2014
10308,GNF,0.84,0.45,187,9,2014
10309,GNF,0.34,1.53,22,10,2014
10310,GNF,2.26,4.28,53,11,2014
10311,GNF,5.99,7.77,77,12,2014
10312,GNF,0.27,7.81,3,1,2015
10313,GNF,6.26,7.92,79,2,2015
10314,GNF,0.56,6.36,9,3,2015
10315,GNF,1.07,4.89,22,4,2015
10316,GNF,2.0,1.72,116,5,2015
10317,GNF,2.28,0.62,368,6,2015
10318,GNF,1.6,0.13,1231,7,2015
10319,GNF,0.14,0.15,93,8,2015
10320,GNF,0.01,0.45,2,9,2015
10321,GNF,0.0,1.53,0,10,2019
10322,GNF,4.31,4.28,101,11,2019
10323,GNF,7.12,7.77,92,12,2019
10324,GNF,0.97,7.81,12,1,2020
10325,GNF,0.53,7.92,7,2,2020
10326,GNF,5.16,6.36,81,3,2020
10327,GNF,5.61,4.89,115,4,2020
10328,GNF,1.59,1.72,92,5,2020
10329,GNF,0.08,0.62,13,6,2020
10330,GNF,0.79,0.13,608,7,2020
10331,GNF,0.01,0.15,7,8,2020
10332,GNF,0.01,0.45,2,9,2020
10333,GNF,0.0,1.53,0,10,2020
10334,GNF,0.91,4.28,21,11,2020
10335,GNF,2.36,7.77,30,12,2020
10336,GNF,4.53,7.81,58,1,2021
10337,GNF,1.05,7.92,13,2,2021
10338,GNF,3.4,6.36,53,3,2021
10339,GNF,0.46,4.89,9,4,2021
10340,GNF,0.01,1.72,1,5,2021
10341,GNF,0.13,0.62,21,6,2021
10342,GNF,0.25,0.13,192,7,2021
10343,GNF,0.02,0.15,13,8,2021
10344,GNF,0.14,0.45,31,9,2021
10345,GNF,3.53,1.76,201,10,2021
10346,GNF,0.73,3.96,18,11,2021
10347,GNF,14.99,6.68,224,12,2021
10348,GNF,0.38,8.23,5,1,2022
10349,GNF,0.39,7.42,5,2,2022
10350,GNF,1.3,6.61,20,3,2022
10351,GNF,0.05,4.13,1,4,2022
10352,GNF,0.02,2.2,1,5,2022
10353,GNF,0.01,0.81,1,6,2022
10354,GNF,0.0,0.41,0,7,2022
10355,GNF,0.19,0.12,158,8,2022
10356,GNF,0.95,0.18,528,9,2022
10357,GNF,0.0,1.76,0,10,2022
10358,GNF,5.91,3.96,149,11,2022
10359,GNF,17.68,6.68,265,12,2022
10360,GNF,22.68,8.23,276,1,2023
10361,GNF,5.36,7.42,72,2,2023
10362,GNF,34.36,6.61,520,3,2023
10363,GNF,0.23,4.13,6,4,2023
10364,GNF,1.4,2.2,64,5,2023
10365,GNF,1.47,0.81,181,6,2023
10366,GNF,0.63,0.41,154,7,2023
10367,GNF,2.45,0.12,2042,8,2023
10368,GRG,0.84,2.9,29,10,2006
10369,GRG,5.02,6.21,81,11,2006
10370,GRG,7.42,8.84,84,12,2006
10371,GRG,1.07,10.94,10,1,2007
10372,GRG,8.64,8.76,99,2,2007
10373,GRG,3.05,7.66,40,3,2007
10374,GRG,4.0,4.36,92,4,2007
10375,GRG,1.52,1.87,81,5,2007
10376,GRG,0.45,0.67,67,6,2007
10377,GRG,0.0,0.15,0,7,2007
10378,GRG,0.0,0.16,0,8,2007
10379,GRG,0.83,0.64,130,9,2007
10380,GRG,3.05,2.9,105,10,2007
10381,GRG,1.1,6.21,18,11,2007
10382,GRG,9.16,8.84,104,12,2007
10383,GRG,10.51,10.94,96,1,2008
10384,GRG,8.55,8.76,98,2,2008
10385,GRG,1.55,7.66,20,3,2008
10386,GRG,0.47,4.36,11,4,2008
10387,GRG,0.99,1.87,53,5,2008
10388,GRG,0.0,0.67,0,6,2008
10389,GRG,0.0,0.15,0,7,2008
10390,GRG,0.0,0.16,0,8,2008
10391,GRG,1.61,2.9,56,10,2008
10392,GRG,5.93,6.21,95,11,2008
10393,GRG,7.37,8.84,83,12,2008
10394,GRG,4.39,10.94,40,1,2009
10395,GRG,11.17,8.76,128,2,2009
10396,GRG,8.92,7.66,116,3,2009
10397,GRG,2.51,4.36,58,4,2009
10398,GRG,6.18,1.87,330,5,2009
10399,GRG,0.49,0.67,73,6,2009
10400,GRG,0.0,0.15,0,7,2009
10401,GRG,0.0,0.16,0,8,2009
10402,GRG,0.1,0.64,16,9,2009
10403,GRG,2.91,2.9,100,10,2009
10404,GRG,2.64,6.21,43,11,2009
10405,GRG,1.05,8.84,12,12,2009
10406,GRG,7.91,10.94,72,1,2010
10407,GRG,7.96,8.76,91,2,2010
10408,GRG,6.21,7.66,81,3,2010
10409,GRG,10.49,4.36,241,4,2010
10410,GRG,4.82,1.87,258,5,2010
10411,GRG,0.06,0.67,9,6,2010
10412,GRG,0.0,0.15,0,7,2010
10413,GRG,0.0,0.16,0,8,2010
10414,GRG,0.0,0.64,0,9,2010
10415,GRG,8.9,2.9,307,10,2010
10416,GRG,10.85,6.21,175,11,2010
10417,GRG,17.65,8.84,200,12,2010
